,회사ID,년도,월,연월,월별_연금보험료,월별_직원수,연매출액,전년도(기록연도)_대비_매출액_증감률,연평균_직원수,전년도(기록연도)_대비_직원수_증감률
1868,163400,2016,10,201610,1159440,9,698583,0.0,9.0,
1869,163400,2016,11,201611,1051440,8,698583,0.0,9.0,
1870,163400,2016,12,201612,1051440,8,698583,0.0,9.0,
1871,163400,2017,01,201701,1497040,9,1830499,1.6203028129799897,10.583333333333334,0.17592592592592604
1872,163400,2017,02,201702,1614040,10,1830499,0.0,10.583333333333334,0.17592592592592604
1873,163400,2017,03,201703,1506040,9,1830499,0.0,10.583333333333334,0.17592592592592604
1874,163400,2017,04,201704,1650040,10,1830499,0.0,10.583333333333334,0.17592592592592604
1875,163400,2017,05,201705,1632040,10,1830499,0.0,10.583333333333334,0.17592592592592604
1876,163400,2017,06,201706,1758040,11,1830499,0.0,10.583333333333334,0.17592592592592604
1877,163400,2017,07,201707,1936340,11,1830499,0.0,10.583333333333334,0.17592592592592604
1878,163400,2017,08,201708,2062340,12,1830499,0.0,10.583333333333334,0.17592592592592604
1879,163400,2017,09,201709,1954340,12,1830499,0.0,10.583333333333334,0.17592592592592604
1880,163400,2017,10,201710,1954340,12,1830499,0.0,10.583333333333334,0.17592592592592604
1881,163400,2017,11,201711,1837340,11,1830499,0.0,10.583333333333334,0.17592592592592604
1882,163400,2017,12,201712,1711340,10,1830499,0.0,10.583333333333334,0.17592592592592604
1883,163400,2018,01,201801,2426660,15,2918706,0.5944865307219507,16.75,0.5826771653543306
1884,163400,2018,02,201802,2426660,15,2918706,0.0,16.75,0.5826771653543306
1885,163400,2018,03,201803,2426660,15,2918706,0.0,16.75,0.5826771653543306
1886,163400,2018,04,201804,2285000,14,2918706,0.0,16.75,0.5826771653543306
1887,163400,2018,05,201805,2141000,13,2918706,0.0,16.75,0.5826771653543306
1888,163400,2018,06,201806,2753000,17,2918706,0.0,16.75,0.5826771653543306
1889,163400,2018,07,201807,3140600,17,2918706,0.0,16.75,0.5826771653543306
1890,163400,2018,08,201808,3428600,19,2918706,0.0,16.75,0.5826771653543306
1891,163400,2018,09,201809,3151940,17,2918706,0.0,16.75,0.5826771653543306
1892,163400,2018,10,201810,3634800,20,2918706,0.0,16.75,0.5826771653543306
1893,163400,2018,11,201811,3481800,19,2918706,0.0,16.75,0.5826771653543306
1894,163400,2018,12,201812,3634800,20,2918706,0.0,16.75,0.5826771653543306
1895,163601,2015,11,201511,2836420,13,2918375,,13.0,
1896,163601,2015,12,201512,2836420,13,2918375,0.0,13.0,
1897,163601,2016,01,201601,2836420,13,3946202,0.35219154495224236,13.166666666666666,0.012820512820512775
1898,163601,2016,02,201602,2836420,13,3946202,0.0,13.166666666666666,0.012820512820512775
1899,163601,2016,03,201603,2836420,13,3946202,0.0,13.166666666666666,0.012820512820512775
1900,163601,2016,04,201604,2836420,13,3946202,0.0,13.166666666666666,0.012820512820512775
1901,163601,2016,05,201605,2836420,13,3946202,0.0,13.166666666666666,0.012820512820512775
1902,163601,2016,06,201606,2836420,13,3946202,0.0,13.166666666666666,0.012820512820512775
1903,163601,2016,07,201607,3231940,13,3946202,0.0,13.166666666666666,0.012820512820512775
1904,163601,2016,08,201608,3231940,13,3946202,0.0,13.166666666666666,0.012820512820512775
1905,163601,2016,09,201609,3231940,13,3946202,0.0,13.166666666666666,0.012820512820512775
1906,163601,2016,10,201610,3292960,13,3946202,0.0,13.166666666666666,0.012820512820512775
1907,163601,2016,11,201611,3535960,14,3946202,0.0,13.166666666666666,0.012820512820512775
1908,163601,2016,12,201612,3535960,14,3946202,0.0,13.166666666666666,0.012820512820512775
1909,163601,2017,01,201701,3337960,13,4174768,0.057920501788808476,13.75,0.044303797468354444
1910,163601,2017,02,201702,3337960,13,4174768,0.0,13.75,0.044303797468354444
1911,163601,2017,03,201703,3517960,14,4174768,0.0,13.75,0.044303797468354444
1912,163601,2017,04,201704,3267500,13,4174768,0.0,13.75,0.044303797468354444
1913,163601,2017,05,201705,3418240,14,4174768,0.0,13.75,0.044303797468354444
1914,163601,2017,06,201706,3598240,14,4174768,0.0,13.75,0.044303797468354444
1915,163601,2017,07,201707,3599500,13,4174768,0.0,13.75,0.044303797468354444
1916,163601,2017,08,201708,3599500,13,4174768,0.0,13.75,0.044303797468354444
1917,163601,2017,09,201709,3599500,13,4174768,0.0,13.75,0.044303797468354444
1918,163601,2017,10,201710,3790760,14,4174768,0.0,13.75,0.044303797468354444
1919,163601,2017,11,201711,3988840,15,4174768,0.0,13.75,0.044303797468354444
1920,163601,2017,12,201712,4150840,16,4174768,0.0,13.75,0.044303797468354444
1921,164627,2015,11,201511,2615360,12,2039860,,12.0,
1922,164627,2015,12,201512,2615360,12,2039860,0.0,12.0,
1923,164627,2016,01,201601,2486220,11,2526266,0.23845067798770514,12.916666666666666,0.07638888888888884
1924,164627,2016,02,201602,2486220,11,2526266,0.0,12.916666666666666,0.07638888888888884
1925,164627,2016,03,201603,2486220,11,2526266,0.0,12.916666666666666,0.07638888888888884
1926,164627,2016,04,201604,2486220,11,2526266,0.0,12.916666666666666,0.07638888888888884
1927,164627,2016,05,201605,2636160,12,2526266,0.0,12.916666666666666,0.07638888888888884
1928,164627,2016,06,201606,2636160,12,2526266,0.0,12.916666666666666,0.07638888888888884
1929,164627,2016,07,201607,3068580,13,2526266,0.0,12.916666666666666,0.07638888888888884
1930,164627,2016,08,201608,3068580,13,2526266,0.0,12.916666666666666,0.07638888888888884
1931,164627,2016,09,201609,3068580,13,2526266,0.0,12.916666666666666,0.07638888888888884
1932,164627,2016,10,201610,3552780,16,2526266,0.0,12.916666666666666,0.07638888888888884
1933,164627,2016,11,201611,3561240,16,2526266,0.0,12.916666666666666,0.07638888888888884
1934,164627,2016,12,201612,3561240,16,2526266,0.0,12.916666666666666,0.07638888888888884
1935,164627,2018,01,201801,3423560,12,2529885,0.0014325490664879315,13.166666666666666,0.019354838709677358
1936,164627,2018,02,201802,4070000,15,2529885,0.0,13.166666666666666,0.019354838709677358
1937,164627,2018,03,201803,4070000,15,2529885,0.0,13.166666666666666,0.019354838709677358
1938,164627,2018,04,201804,3996460,15,2529885,0.0,13.166666666666666,0.019354838709677358
1939,164627,2018,05,201805,3592360,14,2529885,0.0,13.166666666666666,0.019354838709677358
1940,164627,2018,06,201806,3592360,14,2529885,0.0,13.166666666666666,0.019354838709677358
1941,164627,2018,07,201807,3717920,13,2529885,0.0,13.166666666666666,0.019354838709677358
1942,164627,2018,08,201808,3411380,12,2529885,0.0,13.166666666666666,0.019354838709677358
1943,164627,2018,09,201809,3411380,12,2529885,0.0,13.166666666666666,0.019354838709677358
1944,164627,2018,10,201810,3411380,12,2529885,0.0,13.166666666666666,0.019354838709677358
1945,164627,2018,11,201811,3411380,12,2529885,0.0,13.166666666666666,0.019354838709677358
1946,164627,2018,12,201812,3411380,12,2529885,0.0,13.166666666666666,0.019354838709677358
1947,164870,2015,11,201511,982440,4,3078755,,4.0,
1948,164870,2015,12,201512,982440,4,3078755,0.0,4.0,
1949,164870,2016,01,201601,982440,4,4091874,0.32906775628460205,7.5,0.875
1950,164870,2016,02,201602,1135440,5,4091874,0.0,7.5,0.875
1951,164870,2016,03,201603,1673980,7,4091874,0.0,7.5,0.875
1952,164870,2016,04,201604,1883940,8,4091874,0.0,7.5,0.875
1953,164870,2016,05,201605,1883940,8,4091874,0.0,7.5,0.875
1954,164870,2016,06,201606,1883940,8,4091874,0.0,7.5,0.875
1955,164870,2016,07,201607,2189360,8,4091874,0.0,7.5,0.875
1956,164870,2016,08,201608,2189360,8,4091874,0.0,7.5,0.875
1957,164870,2016,09,201609,2189360,8,4091874,0.0,7.5,0.875
1958,164870,2016,10,201610,2189360,8,4091874,0.0,7.5,0.875
1959,164870,2016,11,201611,2189360,8,4091874,0.0,7.5,0.875
1960,164870,2016,12,201612,2835020,10,4091874,0.0,7.5,0.875
1961,164870,2017,01,201701,2835020,10,4913716,0.20084733791900722,9.0,0.19999999999999996
1962,164870,2017,02,201702,2835020,10,4913716,0.0,9.0,0.19999999999999996
1963,164870,2017,03,201703,2835020,10,4913716,0.0,9.0,0.19999999999999996
1964,164870,2017,04,201704,2916020,10,4913716,0.0,9.0,0.19999999999999996
1965,164870,2017,05,201705,2916020,10,4913716,0.0,9.0,0.19999999999999996
1966,164870,2017,06,201706,2462440,9,4913716,0.0,9.0,0.19999999999999996
1967,164870,2017,07,201707,2323480,9,4913716,0.0,9.0,0.19999999999999996
1968,164870,2017,08,201708,1777540,7,4913716,0.0,9.0,0.19999999999999996
1969,164870,2017,09,201709,2002540,8,4913716,0.0,9.0,0.19999999999999996
1970,164870,2017,10,201710,2002540,8,4913716,0.0,9.0,0.19999999999999996
1971,164870,2017,11,201711,2137540,9,4913716,0.0,9.0,0.19999999999999996
1972,164870,2017,12,201712,2015140,8,4913716,0.0,9.0,0.19999999999999996
1973,164870,2018,01,201801,2330140,9,6763761,0.3765062938110384,9.0,0.0
1974,164870,2018,02,201802,2978140,12,6763761,0.0,9.0,0.0
1975,164870,2018,03,201803,2978140,12,6763761,0.0,9.0,0.0
1976,164870,2018,04,201804,2978140,12,6763761,0.0,9.0,0.0
1977,164870,2018,05,201805,2978140,12,6763761,0.0,9.0,0.0
1978,164870,2018,06,201806,4277740,16,6763761,0.0,9.0,0.0
1979,164870,2018,07,201807,1870720,7,6763761,0.0,9.0,0.0
1980,164870,2018,08,201808,1555720,6,6763761,0.0,9.0,0.0
1981,164870,2018,09,201809,1266380,5,6763761,0.0,9.0,0.0
1982,164870,2018,10,201810,977940,4,6763761,0.0,9.0,0.0
1983,164870,2018,11,201811,2512880,9,6763761,0.0,9.0,0.0
1984,164870,2018,12,201812,977940,4,6763761,0.0,9.0,0.0
1985,167368,2016,01,201601,1674700,11,3578504,,9.75,
1986,167368,2016,02,201602,1238660,8,3578504,0.0,9.75,
1987,167368,2016,03,201603,1238660,8,3578504,0.0,9.75,
1988,167368,2016,04,201604,1238660,8,3578504,0.0,9.75,
1989,167368,2016,05,201605,1193660,8,3578504,0.0,9.75,
1990,167368,2016,06,201606,1193660,8,3578504,0.0,9.75,
1991,167368,2016,07,201607,1667320,11,3578504,0.0,9.75,
1992,167368,2016,08,201608,1667320,11,3578504,0.0,9.75,
1993,167368,2016,09,201609,1667320,11,3578504,0.0,9.75,
1994,167368,2016,10,201610,1667320,11,3578504,0.0,9.75,
1995,167368,2016,11,201611,1667320,11,3578504,0.0,9.75,
1996,167368,2016,12,201612,1667320,11,3578504,0.0,9.75,
1997,167368,2017,01,201701,1667320,11,3697730,0.033317274481179826,12.833333333333334,0.3162393162393162
1998,167368,2017,02,201702,1667320,11,3697730,0.0,12.833333333333334,0.3162393162393162
1999,167368,2017,03,201703,1667320,11,3697730,0.0,12.833333333333334,0.3162393162393162
2000,167368,2017,04,201704,1847320,12,3697730,0.0,12.833333333333334,0.3162393162393162
2001,167368,2017,05,201705,2000320,13,3697730,0.0,12.833333333333334,0.3162393162393162
2002,167368,2017,06,201706,2135320,14,3697730,0.0,12.833333333333334,0.3162393162393162
2003,167368,2017,07,201707,2234380,14,3697730,0.0,12.833333333333334,0.3162393162393162
2004,167368,2017,08,201708,2234380,14,3697730,0.0,12.833333333333334,0.3162393162393162
2005,167368,2017,09,201709,2234380,14,3697730,0.0,12.833333333333334,0.3162393162393162
2006,167368,2017,10,201710,2234380,14,3697730,0.0,12.833333333333334,0.3162393162393162
2007,167368,2017,11,201711,2092820,13,3697730,0.0,12.833333333333334,0.3162393162393162
2008,167368,2017,12,201712,2092820,13,3697730,0.0,12.833333333333334,0.3162393162393162
2009,167368,2018,01,201801,2092820,13,4528619,0.2247024525857757,13.833333333333334,0.07792207792207795
2010,167368,2018,02,201802,1856400,12,4528619,0.0,13.833333333333334,0.07792207792207795
2011,167368,2018,03,201803,1856400,12,4528619,0.0,13.833333333333334,0.07792207792207795
2012,167368,2018,04,201804,2081400,13,4528619,0.0,13.833333333333334,0.07792207792207795
2013,167368,2018,05,201805,1930920,12,4528619,0.0,13.833333333333334,0.07792207792207795
2014,167368,2018,06,201806,2704920,15,4528619,0.0,13.833333333333334,0.07792207792207795
2015,167368,2018,07,201807,2955440,15,4528619,0.0,13.833333333333334,0.07792207792207795
2016,167368,2018,08,201808,2912880,15,4528619,0.0,13.833333333333334,0.07792207792207795
2017,167368,2018,09,201809,2753040,14,4528619,0.0,13.833333333333334,0.07792207792207795
2018,167368,2018,10,201810,2753040,14,4528619,0.0,13.833333333333334,0.07792207792207795
2019,167368,2018,11,201811,2897040,15,4528619,0.0,13.833333333333334,0.07792207792207795
2020,167368,2018,12,201812,3167040,16,4528619,0.0,13.833333333333334,0.07792207792207795
2021,167680,2015,11,201511,2911180,12,7286641,,12.0,
2022,167680,2015,12,201512,2911180,12,7286641,0.0,12.0,
2023,167680,2016,01,201601,2601580,11,7343200,0.007762012702423604,12.333333333333334,0.0277777777777779
2024,167680,2016,02,201602,2601580,11,7343200,0.0,12.333333333333334,0.0277777777777779
2025,167680,2016,03,201603,2601580,11,7343200,0.0,12.333333333333334,0.0277777777777779
2026,167680,2016,04,201604,2601580,11,7343200,0.0,12.333333333333334,0.0277777777777779
2027,167680,2016,05,201605,2783560,12,7343200,0.0,12.333333333333334,0.0277777777777779
2028,167680,2016,06,201606,2980560,13,7343200,0.0,12.333333333333334,0.0277777777777779
2029,167680,2016,07,201607,3596160,14,7343200,0.0,12.333333333333334,0.0277777777777779
2030,167680,2016,08,201608,3343800,13,7343200,0.0,12.333333333333334,0.0277777777777779
2031,167680,2016,09,201609,3343800,13,7343200,0.0,12.333333333333334,0.0277777777777779
2032,167680,2016,10,201610,3343800,13,7343200,0.0,12.333333333333334,0.0277777777777779
2033,167680,2016,11,201611,3343800,13,7343200,0.0,12.333333333333334,0.0277777777777779
2034,167680,2016,12,201612,3343800,13,7343200,0.0,12.333333333333334,0.0277777777777779
2035,167680,2017,01,201701,3604620,13,7421970,0.010726931038239407,13.916666666666666,0.1283783783783783
2036,167680,2017,02,201702,3849600,14,7421970,0.0,13.916666666666666,0.1283783783783783
2037,167680,2017,03,201703,3849600,14,7421970,0.0,13.916666666666666,0.1283783783783783
2038,167680,2017,04,201704,3849600,14,7421970,0.0,13.916666666666666,0.1283783783783783
2039,167680,2017,05,201705,3849600,14,7421970,0.0,13.916666666666666,0.1283783783783783
2040,167680,2017,06,201706,3849600,14,7421970,0.0,13.916666666666666,0.1283783783783783
2041,167680,2017,07,201707,3765280,14,7421970,0.0,13.916666666666666,0.1283783783783783
2042,167680,2017,08,201708,3765280,14,7421970,0.0,13.916666666666666,0.1283783783783783
2043,167680,2017,09,201709,3765280,14,7421970,0.0,13.916666666666666,0.1283783783783783
2044,167680,2017,10,201710,3765280,14,7421970,0.0,13.916666666666666,0.1283783783783783
2045,167680,2017,11,201711,3765000,14,7421970,0.0,13.916666666666666,0.1283783783783783
2046,167680,2017,12,201712,3765000,14,7421970,0.0,13.916666666666666,0.1283783783783783
2047,168153,2015,11,201511,1245140,6,2836545,,5.5,
2048,168153,2015,12,201512,1101140,5,2836545,0.0,5.5,
2049,168153,2016,01,201601,1087640,5,4127499,0.45511493736217834,5.833333333333333,0.06060606060606055
2050,168153,2016,02,201602,1087640,5,4127499,0.0,5.833333333333333,0.06060606060606055
2051,168153,2016,03,201603,1107900,5,4127499,0.0,5.833333333333333,0.06060606060606055
2052,168153,2016,04,201604,1236420,6,4127499,0.0,5.833333333333333,0.06060606060606055
2053,168153,2016,05,201605,1236420,6,4127499,0.0,5.833333333333333,0.06060606060606055
2054,168153,2016,06,201606,1236420,6,4127499,0.0,5.833333333333333,0.06060606060606055
2055,168153,2016,07,201607,1260420,6,4127499,0.0,5.833333333333333,0.06060606060606055
2056,168153,2016,08,201608,1260420,6,4127499,0.0,5.833333333333333,0.06060606060606055
2057,168153,2016,09,201609,1260420,6,4127499,0.0,5.833333333333333,0.06060606060606055
2058,168153,2016,10,201610,1260420,6,4127499,0.0,5.833333333333333,0.06060606060606055
2059,168153,2016,11,201611,1422420,7,4127499,0.0,5.833333333333333,0.06060606060606055
2060,168153,2016,12,201612,1260420,6,4127499,0.0,5.833333333333333,0.06060606060606055
2061,168153,2017,01,201701,1260420,6,5429794,0.3155167330143509,8.75,0.5
2062,168153,2017,02,201702,1260420,6,5429794,0.0,8.75,0.5
2063,168153,2017,03,201703,1260420,6,5429794,0.0,8.75,0.5
2064,168153,2017,04,201704,1260420,6,5429794,0.0,8.75,0.5
2065,168153,2017,05,201705,1647320,8,5429794,0.0,8.75,0.5
2066,168153,2017,06,201706,1518800,7,5429794,0.0,8.75,0.5
2067,168153,2017,07,201707,1565980,7,5429794,0.0,8.75,0.5
2068,168153,2017,08,201708,2240980,12,5429794,0.0,8.75,0.5
2069,168153,2017,09,201709,2033980,11,5429794,0.0,8.75,0.5
2070,168153,2017,10,201710,1953160,11,5429794,0.0,8.75,0.5
2071,168153,2017,11,201711,2416120,13,5429794,0.0,8.75,0.5
2072,168153,2017,12,201712,2290120,12,5429794,0.0,8.75,0.5
2073,168153,2018,01,201801,2595940,14,5883512,0.08356081280431638,14.083333333333334,0.6095238095238096
2074,168153,2018,02,201802,2407120,13,5883512,0.0,14.083333333333334,0.6095238095238096
2075,168153,2018,03,201803,2281120,12,5883512,0.0,14.083333333333334,0.6095238095238096
2076,168153,2018,04,201804,2281120,12,5883512,0.0,14.083333333333334,0.6095238095238096
2077,168153,2018,05,201805,2422600,13,5883512,0.0,14.083333333333334,0.6095238095238096
2078,168153,2018,06,201806,2701240,14,5883512,0.0,14.083333333333334,0.6095238095238096
2079,168153,2018,07,201807,2497380,13,5883512,0.0,14.083333333333334,0.6095238095238096
2080,168153,2018,08,201808,2778900,14,5883512,0.0,14.083333333333334,0.6095238095238096
2081,168153,2018,09,201809,2778900,14,5883512,0.0,14.083333333333334,0.6095238095238096
2082,168153,2018,10,201810,3417780,18,5883512,0.0,14.083333333333334,0.6095238095238096
2083,168153,2018,11,201811,3111700,16,5883512,0.0,14.083333333333334,0.6095238095238096
2084,168153,2018,12,201812,3111700,16,5883512,0.0,14.083333333333334,0.6095238095238096
2085,169493,2015,11,201511,1827320,9,4937255,,8.5,
2086,169493,2015,12,201512,1657140,8,4937255,0.0,8.5,
2087,169493,2016,01,201601,1504140,7,9691046,0.9628408903327861,9.5,0.11764705882352944
2088,169493,2016,02,201602,1666140,8,9691046,0.0,9.5,0.11764705882352944
2089,169493,2016,03,201603,1666140,8,9691046,0.0,9.5,0.11764705882352944
2090,169493,2016,04,201604,1819140,9,9691046,0.0,9.5,0.11764705882352944
2091,169493,2016,05,201605,1657140,8,9691046,0.0,9.5,0.11764705882352944
2092,169493,2016,06,201606,1819140,9,9691046,0.0,9.5,0.11764705882352944
2093,169493,2016,07,201607,1896720,9,9691046,0.0,9.5,0.11764705882352944
2094,169493,2016,08,201608,2058720,10,9691046,0.0,9.5,0.11764705882352944
2095,169493,2016,09,201609,2220720,11,9691046,0.0,9.5,0.11764705882352944
2096,169493,2016,10,201610,2526720,12,9691046,0.0,9.5,0.11764705882352944
2097,169493,2016,11,201611,2526720,12,9691046,0.0,9.5,0.11764705882352944
2098,169493,2016,12,201612,2364720,11,9691046,0.0,9.5,0.11764705882352944
2099,169493,2018,01,201801,2626180,12,11650125,0.20215351366612033,11.666666666666666,0.22807017543859653
2100,169493,2018,02,201802,2806180,13,11650125,0.0,11.666666666666666,0.22807017543859653
2101,169493,2018,03,201803,2806180,13,11650125,0.0,11.666666666666666,0.22807017543859653
2102,169493,2018,04,201804,2806180,13,11650125,0.0,11.666666666666666,0.22807017543859653
2103,169493,2018,05,201805,2588920,12,11650125,0.0,11.666666666666666,0.22807017543859653
2104,169493,2018,06,201806,2417920,11,11650125,0.0,11.666666666666666,0.22807017543859653
